,current_user_id,Time,Event context,Component,Event name,Description,Origin,IP address
387,1125,"21/09/22, 09:17",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '11255' viewed the course with id '186'.,web,201.217.216.162
388,9651,"21/09/22, 09:17",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9651' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
389,9651,"21/09/22, 09:17",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9651' viewed the course with id '186'.,web,201.217.216.162
390,9626,"20/09/22, 17:47",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9626' viewed the section number '1' of the course with id '186'.,web,186.28.41.17
391,9626,"20/09/22, 17:47",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9626' viewed the course with id '186'.,web,186.28.41.17
392,9657,"20/09/22, 16:47",Page: CLASS PRESENTATIONS,Page,Course module viewed,The user with id '9657' viewed the 'page' activity with course module id '63649'.,web,186.28.80.27
393,9657,"20/09/22, 16:45",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9657' viewed the section number '1' of the course with id '186'.,web,186.28.80.27
394,9657,"20/09/22, 16:39",Page: CLASS PRESENTATIONS,Page,Course module viewed,The user with id '9657' viewed the 'page' activity with course module id '63649'.,web,186.28.80.27
395,9657,"20/09/22, 16:39",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9657' viewed the section number '1' of the course with id '186'.,web,186.28.80.27
396,9657,"20/09/22, 16:39",Assignment: Activity 3 My Dream Job,User tours,Step shown,The user with id '9657' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=22341'.,web,186.28.80.27
397,9657,"20/09/22, 16:39",Assignment: Activity 3 My Dream Job,User tours,Tour started,The user with id '9657' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=22341'.,web,186.28.80.27
398,9657,"20/09/22, 16:39",Assignment: Activity 3 My Dream Job,Assignment,The status of the submission has been viewed.,The user with id '9657' has viewed the submission status page for the assignment with course module id '22341'.,web,186.28.80.27
399,9657,"20/09/22, 16:39",Assignment: Activity 3 My Dream Job,Assignment,Course module viewed,The user with id '9657' viewed the 'assign' activity with course module id '22341'.,web,186.28.80.27
400,9657,"20/09/22, 16:32",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9657' viewed the section number '1' of the course with id '186'.,web,186.28.80.27
401,9657,"20/09/22, 16:32",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9657' viewed the course with id '186'.,web,186.28.80.27
402,9651,"19/09/22, 18:01",Assignment: Activity 4 My Dream Job,User tours,Step shown,The user with id '9651' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62757'.,web,186.155.14.70
403,9651,"19/09/22, 18:01",Assignment: Activity 4 My Dream Job,User tours,Tour started,The user with id '9651' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62757'.,web,186.155.14.70
404,9651,"19/09/22, 18:01",Assignment: Activity 4 My Dream Job,Assignment,The status of the submission has been viewed.,The user with id '9651' has viewed the submission status page for the assignment with course module id '62757'.,web,186.155.14.70
405,9651,"19/09/22, 18:01",Assignment: Activity 4 My Dream Job,Assignment,Course module viewed,The user with id '9651' viewed the 'assign' activity with course module id '62757'.,web,186.155.14.70
406,9651,"19/09/22, 18:00",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9651' viewed the section number '1' of the course with id '186'.,web,186.155.14.70
407,9651,"19/09/22, 18:00",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9651' viewed the section number '1' of the course with id '186'.,web,186.155.14.70
408,9651,"19/09/22, 18:00",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9651' viewed the course with id '186'.,web,186.155.14.70
409,9680,"19/09/22, 11:53",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9680' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
410,9661,"19/09/22, 11:53",Assignment: Activity 4 My Dream Job,User tours,Step shown,The user with id '9661' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62757'.,web,201.217.216.162
411,9661,"19/09/22, 11:53",Assignment: Activity 4 My Dream Job,User tours,Tour started,The user with id '9661' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62757'.,web,201.217.216.162
412,9661,"19/09/22, 11:53",Assignment: Activity 4 My Dream Job,Assignment,The status of the submission has been viewed.,The user with id '9661' has viewed the submission status page for the assignment with course module id '62757'.,web,201.217.216.162
413,9661,"19/09/22, 11:53",Assignment: Activity 4 My Dream Job,Assignment,Course module viewed,The user with id '9661' viewed the 'assign' activity with course module id '62757'.,web,201.217.216.162
414,9645,"19/09/22, 11:52",Assignment: Activity 4 My Dream Job,User tours,Step shown,The user with id '9645' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62757'.,web,201.217.216.162
415,9645,"19/09/22, 11:52",Assignment: Activity 4 My Dream Job,User tours,Tour started,The user with id '9645' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62757'.,web,201.217.216.162
416,9645,"19/09/22, 11:52",Assignment: Activity 4 My Dream Job,Assignment,The status of the submission has been viewed.,The user with id '9645' has viewed the submission status page for the assignment with course module id '62757'.,web,201.217.216.162
417,9645,"19/09/22, 11:52",Assignment: Activity 4 My Dream Job,Assignment,Course module viewed,The user with id '9645' viewed the 'assign' activity with course module id '62757'.,web,201.217.216.162
418,9645,"19/09/22, 11:52",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9645' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
419,9637,"19/09/22, 11:52",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9637' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
420,9637,"19/09/22, 11:52",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9637' viewed the course with id '186'.,web,201.217.216.162
421,9632,"19/09/22, 11:51",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9632' viewed the course with id '186'.,web,201.217.216.162
422,9653,"19/09/22, 11:44",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9653' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
423,9653,"19/09/22, 11:44",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9653' viewed the course with id '186'.,web,201.217.216.162
424,9671,"19/09/22, 11:42",Assignment: Activity 4 My Dream Job,User tours,Step shown,The user with id '9671' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62757'.,web,201.217.216.162
425,9671,"19/09/22, 11:42",Assignment: Activity 4 My Dream Job,User tours,Tour started,The user with id '9671' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62757'.,web,201.217.216.162
426,9671,"19/09/22, 11:42",Assignment: Activity 4 My Dream Job,Assignment,The status of the submission has been viewed.,The user with id '9671' has viewed the submission status page for the assignment with course module id '62757'.,web,201.217.216.162
427,9671,"19/09/22, 11:42",Assignment: Activity 4 My Dream Job,Assignment,Course module viewed,The user with id '9671' viewed the 'assign' activity with course module id '62757'.,web,201.217.216.162
428,1125,"19/09/22, 11:39",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '11255' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
429,1125,"19/09/22, 11:39",Assignment: Activity 3 My Dream Job,User tours,Step shown,The user with id '11255' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=22341'.,web,201.217.216.162
430,1125,"19/09/22, 11:39",Assignment: Activity 3 My Dream Job,User tours,Tour started,The user with id '11255' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=22341'.,web,201.217.216.162
431,1125,"19/09/22, 11:39",Assignment: Activity 3 My Dream Job,Assignment,The status of the submission has been viewed.,The user with id '11255' has viewed the submission status page for the assignment with course module id '22341'.,web,201.217.216.162
432,1125,"19/09/22, 11:39",Assignment: Activity 3 My Dream Job,Assignment,Course module viewed,The user with id '11255' viewed the 'assign' activity with course module id '22341'.,web,201.217.216.162
433,9667,"19/09/22, 11:35",Assignment: Activity 4 My Dream Job,User tours,Step shown,The user with id '9667' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62757'.,web,201.217.216.162
434,9667,"19/09/22, 11:35",Assignment: Activity 4 My Dream Job,User tours,Tour started,The user with id '9667' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62757'.,web,201.217.216.162
435,9667,"19/09/22, 11:35",Assignment: Activity 4 My Dream Job,Assignment,The status of the submission has been viewed.,The user with id '9667' has viewed the submission status page for the assignment with course module id '62757'.,web,201.217.216.162
436,9667,"19/09/22, 11:35",Assignment: Activity 4 My Dream Job,Assignment,Course module viewed,The user with id '9667' viewed the 'assign' activity with course module id '62757'.,web,201.217.216.162
437,9667,"19/09/22, 11:34",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9667' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
438,9667,"19/09/22, 11:34",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9667' viewed the course with id '186'.,web,201.217.216.162
439,9662,"19/09/22, 11:33",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9662' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
440,9643,"19/09/22, 11:33",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9643' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
441,9643,"19/09/22, 11:33",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9643' viewed the course with id '186'.,web,201.217.216.162
442,9645,"19/09/22, 11:33",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9645' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
443,9657,"19/09/22, 11:33",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9657' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
444,9657,"19/09/22, 11:32",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9657' viewed the course with id '186'.,web,201.217.216.162
445,9640,"19/09/22, 11:32",Assignment: Activity 3 My Dream Job,Assignment,The status of the submission has been viewed.,The user with id '9640' has viewed the submission status page for the assignment with course module id '22341'.,web,201.217.216.162
